button,timestamp,state
blue_button,2025-02-19 12:26:19.763770,1
blue_button,2025-02-19 12:26:19.864963,1
blue_button,2025-02-19 12:26:19.966640,1
blue_button,2025-02-19 12:26:20.067928,1
blue_button,2025-02-19 12:26:20.169028,1
blue_button,2025-02-19 12:26:20.270117,1
blue_button,2025-02-19 12:26:20.371103,1
blue_button,2025-02-19 12:26:20.472080,1
blue_button,2025-02-19 12:26:20.573047,1
blue_button,2025-02-19 12:26:20.673982,1
blue_button,2025-02-19 12:26:20.775001,1
blue_button,2025-02-19 12:26:20.875933,1
blue_button,2025-02-19 12:26:20.976849,1
blue_button,2025-02-19 12:26:21.077738,0
blue_button,2025-02-19 12:26:21.178639,1
blue_button,2025-02-19 12:26:21.279660,1
blue_button,2025-02-19 12:26:21.380573,0
blue_button,2025-02-19 12:26:21.481491,1
blue_button,2025-02-19 12:26:21.582363,0
blue_button,2025-02-19 12:26:21.683282,0
blue_button,2025-02-19 12:26:21.784483,1
blue_button,2025-02-19 12:26:21.885535,1
blue_button,2025-02-19 12:26:21.986544,0
blue_button,2025-02-19 12:26:22.087487,0
blue_button,2025-02-19 12:26:22.188387,1
blue_button,2025-02-19 12:26:22.289260,1
blue_button,2025-02-19 12:26:22.390105,1
blue_button,2025-02-19 12:26:22.490978,1
blue_button,2025-02-19 12:26:22.591811,1
blue_button,2025-02-19 12:26:22.692668,1
blue_button,2025-02-19 12:26:22.793619,1
blue_button,2025-02-19 12:26:22.894526,1
blue_button,2025-02-19 12:26:22.995407,0
blue_button,2025-02-19 12:26:23.096273,0
blue_button,2025-02-19 12:26:23.197178,0
blue_button,2025-02-19 12:26:23.298065,0
blue_button,2025-02-19 12:26:23.398921,1
blue_button,2025-02-19 12:26:23.499766,0
blue_button,2025-02-19 12:26:23.600612,0
blue_button,2025-02-19 12:26:23.701614,1
blue_button,2025-02-19 12:26:23.802599,0
blue_button,2025-02-19 12:26:23.903509,0
blue_button,2025-02-19 12:26:24.004410,1
blue_button,2025-02-19 12:26:24.105291,1
blue_button,2025-02-19 12:26:24.206164,1
blue_button,2025-02-19 12:26:24.307434,1
blue_button,2025-02-19 12:26:24.408702,0
blue_button,2025-02-19 12:26:24.509983,1
blue_button,2025-02-19 12:26:24.611276,0
blue_button,2025-02-19 12:26:24.712566,1
blue_button,2025-02-19 12:26:24.814022,0
blue_button,2025-02-19 12:26:24.915408,0
blue_button,2025-02-19 12:26:25.016724,0
blue_button,2025-02-19 12:26:25.118016,1
blue_button,2025-02-19 12:26:25.219338,0
blue_button,2025-02-19 12:26:25.320605,0
blue_button,2025-02-19 12:26:25.421858,0
blue_button,2025-02-19 12:26:25.523142,0
blue_button,2025-02-19 12:26:25.624382,0
blue_button,2025-02-19 12:26:25.725697,0
blue_button,2025-02-19 12:26:25.827086,0
blue_button,2025-02-19 12:26:25.928414,0
